date_time,city_area,state,country,ufo_shape,encounter_length,description,date_documented,latitude,longitude,time,weekday,month
2010-09-05 21:30:00,fort wright,ky,us,fireball,600.0,Orange orb over Cincinnati,11/21/2010,39.0516667,-84.5341667,21:30,Sunday,September
1972-06-25 15:00:00,albany,ny,us,cigar,10.0,Sighting report:    Cigar shapped object over the Hudson River&#44 Albany N.Y. 30 years or so ago,6/20/2005,42.6525,-73.7566667,15:00,Sunday,June
2013-07-05 22:00:00,south milwaukee,wi,us,circle,10.0,Orange spherical light traveling from south to north.,7/14/2013,42.9105556,-87.8605556,22:00,Friday,July
2012-01-10 21:00:00,west chester,pa,us,light,180.0,I looked at the sky outside on 1-10-2012 and to the west and south saw two sightings amongst a tremendous star filled sky. The sighting,1/24/2012,39.8494444,-75.3561111,21:00,Tuesday,January
2014-01-13 21:00:00,clarksburg,md,us,cigar,4.0,A ball of orange light appeared in the night sky&#44 may be a possible meteor.,1/16/2014,39.2386111,-77.2797222,21:00,Monday,January
2013-05-26 21:44:00,golden,co,us,circle,300.0,A bright light dropped out of the bucket of the Big Dipper. It went from the South to the North then disappeared.,7/3/2013,39.7555556,-105.2205556,21:44,Sunday,May
1999-07-18 21:30:00,porterville,ca,us,light,120.0,BRIGHT LIGHT MOVED SLOWLY&#44 SOUTH ACROSS THE SKY&#44 I WAS LOOKING EAST&#44 THEN IT SEEMED TO FLIP OVER AS IT BECAME BRIGHTER&#44 THEN IT ANGLED,8/10/1999,36.0652778,-119.0158333,21:30,Sunday,July
2007-11-23 04:30:00,new york city (queens),ny,us,circle,3600.0,4:00AM after Thanksgiving in NY - several lights in the sky&#44 one of which was entirely too bright&#33  ((NUFORC Note:  Venus.  PD)),11/28/2007,40.7141667,-74.0063889,04:30,Friday,November
2007-10-17 22:30:00,austin,tx,us,light,300.0,UFO hovers over Lake Travis for 5 minutes&#44 then speeds off.,11/28/2007,30.2669444,-97.7427778,22:30,Wednesday,October
2011-06-15 01:00:00,roswell,ga,us,circle,60.0,huge object with glowing lights flies over,10/10/2011,34.0230556,-84.3616667,01:00,Wednesday,June
2008-09-09 19:00:00,clermont,fl,us,light,5.0,AT DUSK&#44 COUGHT A GLIMPSE OF A  VERY FAST MOVING BRIGHT SPHERE...&#33&#33&#33,10/31/2008,28.5491667,-81.7730556,19:00,Tuesday,September
2011-01-13 20:05:00,basye,va,us,diamond,120.0,1 craft shaped like a blackhawk plane&#44 but the tails of the  plane were much longer and were at 90 degree angle. had 3 lights long body,1/31/2011,38.8069444,-78.7925,20:05,Thursday,January
1981-11-01 22:00:00,lincoln,ne,us,sphere,300.0,Large Object hovering at low altitude in sky in Lincoln Nebraska,10/30/2006,40.8,-96.6666667,22:00,Sunday,November
2000-08-18 22:51:00,gerlach,nv,us,other,120.0,Three satellites moving across the sky in a perfect triangular formation.,11/20/2001,40.6516667,-119.3541667,22:51,Friday,August
2008-07-04 23:00:00,conneaut,oh,us,cigar,10.0,UFO SPOTTED  JULY&#4404&#442008 IN CONNEAUT&#44OHIO   ((NUFORC Note:  Possible hoax??  PD)),10/31/2008,41.9475,-80.5544444,23:00,Friday,July
2011-02-28 19:10:00,flower mound,tx,us,formation,150.0,huge flashing light formation moving slowly across the sky,3/10/2011,33.0144444,-97.0966667,19:10,Monday,February
2002-09-12 17:30:00,omaha,ne,us,sphere,3600.0,Stationary object sighted over Omaha days apart.,9/19/2002,41.2586111,-95.9375,17:30,Thursday,September
2005-09-03 02:00:00,glendale heights,il,us,triangle,20.0,I meet with a local astronomy club&#44&amp; have a telescope to stargaze&#44 &amp; have never before seen anything so clear with unaided eye&#33,9/15/2005,41.9102778,-88.0716667,02:00,Saturday,September
2003-09-09 23:30:00,myrtle beach,sc,us,sphere,180.0,yellowish orangish looked like a star but larger moving erraticly disappearing and reappearing in different places,9/17/2003,33.6888889,-78.8869444,23:30,Tuesday,September
2014-04-19 22:50:00,bend,or,us,light,2700.0,Bright light traveling in circles around Venus.,4/24/2014,44.0583333,-121.3141667,22:50,Saturday,April
2005-02-23 17:22:00,royal palm beach,fl,us,other,180.0,We saw a silver spinning  football shaped object going across the sky during the day.,2/24/2005,26.7080556,-80.2308333,17:22,Wednesday,February
2010-06-18 16:00:00,centreville,va,us,sphere,60.0,Three Silver Metallic Spheres. Two Hovering by the Sun and One Flying North East. Report Includes Two Sightings by Others On Same Day.,7/19/2010,38.8402778,-77.4291667,16:00,Friday,June
2010-09-10 20:06:00,hampton,va,us,unknown,1800.0,UFOs over Hampton Roads waterway,11/21/2010,37.0297222,-76.3455556,20:06,Friday,September
2010-03-18 20:50:00,fort madison,ia,us,flash,5.0,UFO Crashland in Fort Madison Iowa high school football field,4/13/2010,40.6297222,-91.315,20:50,Thursday,March
2012-01-28 23:00:00,st. augustine,fl,us,triangle,3.0,2 triangle shaped crafts with 5 lights seen with night vision goggles zooming north over the coast of Florida.,2/3/2012,29.8944444,-81.3147222,23:00,Saturday,January
2002-04-12 20:40:00,lynnville,tn,us,light,180.0,fast&#44 bright&#44 white burn of light&#44 unbeliveable 90 degree turns,4/25/2002,35.3766667,-87.0061111,20:40,Friday,April
2008-06-30 03:00:00,highland,ny,us,triangle,300.0,Two objects come in contact in the sky nose to nose and one revolves around the other.,8/30/2013,41.7208333,-73.9605556,03:00,Monday,June
1998-04-14 03:20:00,spokane,wa,us,light,120.0,Light was stationary&#44 something about it kept drawing eyes to it as it was very bright.Seemed to move and when looked directly at it&#44 i,8/30/1999,47.6588889,-117.425,03:20,Tuesday,April
2010-08-28 20:29:00,los angeles,ca,us,disk,40.0,We were heading to get dinner when all three of the witnesses notice a disc shaped objects floating through the air. Flashing lights.,11/21/2010,34.0522222,-118.2427778,20:29,Saturday,August
2013-07-04 22:00:00,prince george county,va,us,fireball,20.0,Red ball spotted by 4 people on 295s Prince George&#44 Va.,2/7/2014,37.2202778,-77.2883333,22:00,Thursday,July
2011-10-26 23:10:00,rapid city,sd,us,triangle,5.0,flying triangle Rapid City South Dakota about 15 minutes after Report,12/12/2011,44.0805556,-103.2305556,23:10,Wednesday,October
2006-08-30 21:10:00,wichita,ks,us,diamond,120.0,After my evening run I was standing in my back yard and stretching. As I was stretching I noticed movement in the sky. At first I thoug,10/30/2006,37.6922222,-97.3372222,21:10,Wednesday,August
2014-02-18 19:35:00,richmond,in,us,fireball,120.0,Red fireball object seen over east central Indiana.,2/21/2014,39.8288889,-84.8902778,19:35,Tuesday,February
2009-11-13 01:15:00,celina,tx,us,circle,180.0,MYSTERIOUS ORANGE SPHERE,12/12/2009,33.3244444,-96.7841667,01:15,Friday,November
2000-01-20 21:35:00,bradenton,fl,us,fireball,120.0,Bishop planetarium &#44luner eclipse&#44 telscopes were set on saturn&#44jupiter and the moon.We were sitting under a covered set of tables when,2/23/2000,27.4986111,-82.575,21:35,Thursday,January
2013-12-24 20:40:00,seattle,wa,us,sphere,240.0,Orange spheres/orbs over Seattle.,1/10/2014,47.6063889,-122.3308333,20:40,Tuesday,December
2007-03-12 19:00:00,gallup (30 miles east of; on i-40),nm,us,oval,1800.0,Bright circular object turns into 3 discs over western New Mexican skys.,8/7/2007,35.5280556,-108.7419444,19:00,Monday,March
2012-08-08 22:25:00,myrtle beach,sc,us,sphere,30.0,Sphere seen following jet,8/19/2012,33.6888889,-78.8869444,22:25,Wednesday,August
1995-09-28 21:00:00,scottsdale,az,us,fireball,15.0,Sighting of lone fireBall on 09/28/95.In the hours between 8pm and 10pm.,1/28/1999,33.5091667,-111.8983333,21:00,Thursday,September
2006-06-23 02:31:00,clarksville,tn,us,sphere,7200.0,Orb over home in Clarksville&#44 TN.,1/5/2011,36.5297222,-87.3594444,02:31,Friday,June
2007-06-19 22:00:00,seattle,wa,us,light,180.0,Two lights travel across Seattle sky and fade in to darkness.  ((NUFORC Note:  Space Shuttle w/ ISS??  PD)),8/7/2007,47.6063889,-122.3308333,22:00,Tuesday,June
2003-01-28 17:10:00,apex,nc,us,light,10.0,I saw a bright reflection from something on the eastern horizon. It was moving fast at a 45 degree angle then suddenly shot straight do,3/21/2003,35.7325,-78.8505556,17:10,Tuesday,January
2014-02-08 08:12:00,haiku,hi,us,light,30.0,Formation of three amber in color until 90 degree turn then red in color and very high speed to horizon.,2/14/2014,20.9175,-156.3258333,08:12,Saturday,February
1996-11-06 17:00:00,san jose,il,us,formation,240.0,Coming home from voting in &quot;96&quot; my wife and I noticed 7-8 craft off to the west. Flying very erratically&#44 almost looked like they were,1/28/1999,40.3055556,-89.6027778,17:00,Wednesday,November
2014-01-07 07:10:00,savannah,ga,us,light,7.0,Light trail Near Crossroads Parkway and Jimmy DeLoach in Savannah&#44 GA.,1/10/2014,32.0833333,-81.1,07:10,Tuesday,January
2012-10-05 18:56:00,fitchburg,ma,us,fireball,900.0,Orange like fireball orb floating then sped off and dissapeared,10/30/2012,42.5833333,-71.8027778,18:56,Friday,October
2003-08-24 01:00:00,new york city (staten island),ny,us,flash,720.0,bronze sphere&#44 flashed silver&#44 looked like a black horizontal line when flash turned off. moved in straight line across sky.,8/28/2003,40.7141667,-74.0063889,01:00,Sunday,August
2002-11-28 06:00:00,bellingham,wa,us,formation,60.0,series of flare-like fireballs,12/23/2002,48.7597222,-122.4869444,06:00,Thursday,November
2001-08-15 02:30:00,bristol,ri,us,unknown,60.0,Dark shape with burnt orange glow near Bristol RI,3/11/2003,41.6769444,-71.2666667,02:30,Wednesday,August
2004-06-21 16:12:00,newark,oh,us,unknown,5.0,newark&#44oh-16:12 strong flash behind and above airplane-size approx. 1/2 tictac at arms length-3-5sec.,6/23/2004,40.0580556,-82.4013889,16:12,Monday,June
2014-01-02 18:30:00,tucson (north of),az,us,circle,1200.0,Red and orange orb over the foothills in Tucson&#44 Arizona.,1/10/2014,32.2216667,-110.9258333,18:30,Thursday,January
2000-10-23 21:45:00,seattle,wa,us,light,3.0,Very clear night. I saw what I thought was a largish shooting star falling south to north &#44 as it decended from a little under the airp,12/2/2000,47.6063889,-122.3308333,21:45,Monday,October
2004-07-26 19:30:00,kirkland,wa,us,sphere,60.0,AGAIN I saw the very high sphereical object moving in circles this time&#44 zig zag sort of.  It was very orange/red this time again.  I w,8/11/2004,47.6816667,-122.2075,19:30,Monday,July
2000-09-26 20:00:00,capistrano beach,ca,us,fireball,5.0,Large fireball in southern sky&#44 low to horizon&#44 burning white to blue&#44 traveling east to west at 2000 hrs. 09/26/00,12/2/2000,33.4625,-117.6708333,20:00,Tuesday,September
2000-03-25 22:00:00,lompoc,ca,us,circle,4800.0,we were observing the sky in one area. This bright flashing object appeared...not flying.In stationary position. Flashing lights and in,4/1/2000,34.6391667,-120.4569444,22:00,Saturday,March
2012-07-12 10:30:00,los banos,ca,us,triangle,180.0,A triangle shaped object turning different colors and shapes zig zagging at a high speed,8/5/2012,37.0583333,-120.8488889,10:30,Thursday,July
1960-01-15 22:00:00,bristol,va,us,disk,1200.0,BURNING disc  sighting 1960,8/28/2003,36.5963889,-82.1886111,22:00,Friday,January
2004-08-02 20:00:00,sebastopol,ca,us,triangle,900.0,3 lights&#44 bright red&#44 orange&#44 faded white in color in a close&#44 touching&#44 triangle formation&#44 slight cw/ccw rotation.,8/11/2004,38.4022222,-122.8227778,20:00,Monday,August
2013-09-17 21:34:00,akron,oh,us,unknown,7.0,I was driving home from and and looked up at the night sky. I saw one really sparkly object that left a really long white trail. As soo,9/30/2013,41.0813889,-81.5191667,21:34,Tuesday,September
1976-07-15 20:00:00,west liberty,ia,us,circle,20.0,Circular orb sighting at close range (about 25 feet) that moved in a straight line floating above the ground,11/21/2010,41.1452778,-93.6538889,20:00,Thursday,July
2002-02-24 20:48:00,sunnyvale,ca,us,triangle,7.0,Silent&#44 Dark and Stealthlike this craft &quot;coasted&quot; by in the night sky.,3/19/2002,37.3688889,-122.0352778,20:48,Sunday,February
1999-05-25 19:30:00,poulsbo,wa,us,cigar,1800.0,Late at night&#44 saw four or five lights about 200-300 ft in air&#44 about 1inch (my scale) apart in a straight line (cigar?).,12/23/2002,47.7361111,-122.6452778,19:30,Tuesday,May
2007-11-16 21:30:00,lowell,ar,us,chevron,15.0,&quot;V-Shaped&quot; object passing over Lowell Arkansas with no sound or lights.,11/28/2007,36.2552778,-94.1305556,21:30,Friday,November
2013-08-18 03:15:00,paradise,mt,us,circle,180.0,A large white object with sparks coming off it lit up the night sky before breaking into pieces.,8/30/2013,47.3894444,-114.8011111,03:15,Sunday,August
2012-03-27 22:51:00,bozeman,mt,us,triangle,600.0,Triangular object moving SSE&#44 observed a week prior at same hour.,5/13/2012,45.6797222,-111.0377778,22:51,Tuesday,March
2013-11-01 19:00:00,cincinnati,oh,us,fireball,180.0,Probably not a UFO.  ((NUFORC Note:  Reported to be a team of 3 sky divers.  PD)),11/11/2013,39.1619444,-84.4569444,19:00,Friday,November
2011-09-13 21:00:00,florence,ky,us,triangle,3.5,Blue aura&#44 september 13th 2011. vanished in sky. possibly triangular. 6-11 p.m.,10/10/2011,38.9988889,-84.6266667,21:00,Tuesday,September
2006-10-08 23:00:00,massapequa,ny,us,unknown,14400.0,flashing ball of colorful lights.  ((NUFORC Note:  Possible twinkling star.  PD)),10/30/2006,40.6805556,-73.4747222,23:00,Sunday,October
2014-01-25 22:02:00,diamond lake,or,us,light,180.0,Big red orb flying over Diamond Lake&#44 Or.,1/30/2014,43.1788889,-122.1377778,22:02,Saturday,January
2000-08-04 20:20:00,gilbert,az,us,sphere,900.0,we were in the back yard when we saw two red lights fly over us as if they were following each other but with no sound,8/19/2000,33.3527778,-111.7883333,20:20,Friday,August
2008-07-13 01:00:00,prescott,wa,us,light,300.0,Eastern Washington lights,8/12/2008,46.2997222,-118.3138889,01:00,Sunday,July
2007-03-14 02:50:00,lawrence,ks,us,triangle,15.0,Two Isosceles Triangluar-shaped craft gliding effortlessly.,4/27/2007,38.9716667,-95.235,02:50,Wednesday,March
2010-03-19 22:00:00,smackover,ar,us,triangle,2.0,Triangle UFO,4/13/2010,33.3647222,-92.7247222,22:00,Friday,March
2009-11-05 18:33:00,beloit,wi,us,fireball,600.0,Two big&#44 round balls of fire hovering over beloit&#44 Wi near the South Beloit border,12/12/2009,42.5083333,-89.0316667,18:33,Thursday,November
1993-09-01 21:00:00,lackawanna (suburb of buffalo),ny,us,triangle,1800.0,3 Triangular craft&#44 each identical to each other with a different colored light in each corner&#44 circling over Lake Erie&#44 followed by a,8/10/1999,42.8255556,-78.8236111,21:00,Wednesday,September
2010-07-22 21:48:00,pine knoll shores,nc,us,circle,10.0,yellow-orange circular lights sighted above beach in nc,7/28/2010,34.6972222,-76.8136111,21:48,Thursday,July
2004-12-11 21:00:00,williamsport,md,us,fireball,6.0,Green light emmitted from sky in Western Maryland  ((NUFORC Note:  Possible meteor.  PD)),12/14/2004,39.6005556,-77.8208333,21:00,Saturday,December
2014-04-19 13:00:00,parma,oh,us,egg,30.0,Grey/silver egg shaped object&#44 low altitude&#44 heading north in Parma&#44 Ohio.,4/24/2014,41.4047222,-81.7230556,13:00,Saturday,April
2006-07-14 05:15:00,davison,mi,us,light,2.0,A red blinking craft hovers across the road in Davison Michigan,7/16/2006,43.0347222,-83.5180556,05:15,Friday,July
2013-05-11 15:54:00,henderson,co,us,circle,80.0,Myriad of UFO&#8217;s captured; all seem to have the same form&#44 except for three triangular shaped craft&#44 orbs otherwise.,6/2/2013,39.9205556,-104.8652778,15:54,Saturday,May
2009-06-06 03:00:00,douglass,ks,us,fireball,300.0,Red light over horizon&#44 Southwest&#44 viewed outside of Douglass&#44 Kansas&#44 early morning&#44 before sunrise,6/9/2009,37.5194444,-97.0125,03:00,Saturday,June
2010-03-01 23:00:00,pittsburg,ca,us,triangle,180.0,Huge triangle over Pittsburg&#44 CA and Large Rectangles over Concord / Pittsburg,8/24/2010,38.0280556,-121.8836111,23:00,Monday,March
2012-09-17 01:10:00,fountain valley,ca,us,unknown,300.0,UFO gives light show in urban amerca&#44 party on&#33 not.,9/24/2012,33.7091667,-117.9527778,01:10,Monday,September
2002-08-29 15:00:00,littleton,co,us,disk,120.0,Daytime disk flying in stormy Denver weather,9/6/2002,39.6133333,-105.0161111,15:00,Thursday,August
2005-03-17 08:30:00,idaho falls,id,us,cigar,1800.0,From my driveway&#44 due South&#44 I observed a &quot;jetstream&quot; in the sky and saw a &quot;plane&quot; descending rapidly straight down vertical. My initia,5/24/2005,43.4666667,-112.0333333,08:30,Thursday,March
2009-04-30 23:00:00,anaheim,ca,us,sphere,300.0,orbs fast dissapear,5/12/2009,33.8352778,-117.9136111,23:00,Thursday,April
2013-04-03 16:10:00,medford,ma,us,disk,10.0,Round silver saucer type craft just hovering.,5/15/2013,42.4183333,-71.1066667,16:10,Wednesday,April
2006-08-29 20:35:00,lincoln,ne,us,light,60.0,I tracked a brilliant orange pulsating light moving slowly and silently for a minute&#44 then saw it disappear.,10/30/2006,40.8,-96.6666667,20:35,Tuesday,August
2013-09-22 19:30:00,north wayne,me,us,oval,5.0,Oval fireball arced above us,9/30/2013,44.3741667,-70.0333333,19:30,Sunday,September
2013-06-08 22:00:00,norfolk,va,us,circle,300.0,Video taped 20-25 bright amber colored objects slowly moving in the night sky that slowly faded as they increased in altitude.,7/3/2013,36.8466667,-76.2855556,22:00,Saturday,June
2008-06-01 23:00:00,lemont,pa,us,flash,60.0,Flashing light over lime quary,6/12/2008,40.8105556,-77.8186111,23:00,Sunday,June
